asof_utc,underlying,expiry,ttm_years,right,strike,bid,ask,last,implied_vol,volume,open_interest,contract_symbol,source,mid,spread,r,arb_violation,F,k_logmny
2026-02-18T02:59:33+00:00,SPY,2026-02-20,0.005479452054794521,C,683.0,4.85,4.89,4.87,0.20099675964355468,8665.0,5113.0,SPY260220C00683000,Yahoo Finance via yfinance,4.869999999999999,0.040000000000000036,0.035929999351501464,False,682.9451322123741,8.033673734236898e-05
2026-02-18T02:59:33+00:00,SPY,2026-02-20,0.005479452054794521,C,684.0,4.28,4.31,4.3,0.19678537597656248,14900.0,4610.0,SPY260220C00684000,Yahoo Finance via yfinance,4.295,0.02999999999999936,0.035929999351501464,False,682.9451322123741,0.0015433947891027903
2026-02-18T02:59:33+00:00,SPY,2026-02-20,0.005479452054794521,C,685.0,3.73,3.76,3.74,0.19232985412597658,24885.0,15452.0,SPY260220C00685000,Yahoo Finance via yfinance,3.745,0.029999999999999805,0.035929999351501464,False,682.9451322123741,0.0030043154287776415
2026-02-18T02:59:33+00:00,SPY,2026-02-20,0.005479452054794521,C,686.0,3.22,3.25,3.24,0.18811847045898436,4810.0,6059.0,SPY260220C00686000,Yahoo Finance via yfinance,3.2350000000000003,0.029999999999999805,0.035929999351501464,False,682.9451322123741,0.004463104892437599
2026-02-18T02:59:33+00:00,SPY,2026-02-20,0.005479452054794521,C,687.0,2.74,2.77,2.73,0.18354087951660153,6323.0,4137.0,SPY260220C00687000,Yahoo Finance via yfinance,2.755,0.029999999999999805,0.035929999351501464,False,682.9451322123741,0.005919769388901737
2026-02-18T02:59:33+00:00,SPY,2026-02-20,0.005479452054794521,C,688.0,2.3,2.33,2.34,0.17896328857421873,5907.0,6358.0,SPY260220C00688000,Yahoo Finance via yfinance,2.315,0.03000000000000025,0.035929999351501464,False,682.9451322123741,0.007374315099896081
2026-02-18T02:59:33+00:00,SPY,2026-02-20,0.005479452054794521,C,689.0,1.9,1.92,1.93,0.1739584558105469,6212.0,5390.0,SPY260220C00689000,Yahoo Finance via yfinance,1.91,0.020000000000000018,0.035929999351501464,False,682.9451322123741,0.008826748180211013
2026-02-18T02:59:33+00:00,SPY,2026-02-20,0.005479452054794521,C,690.0,1.53,1.55,1.55,0.16877051940917973,29834.0,20929.0,SPY260220C00690000,Yahoo Finance via yfinance,1.54,0.020000000000000018,0.035929999351501464,False,682.9451322123741,0.010277074757857533
2026-02-18T02:59:33+00:00,SPY,2026-02-20,0.005479452054794521,C,691.0,1.21,1.23,1.22,0.1638267211914063,7392.0,5111.0,SPY260220C00691000,Yahoo Finance via yfinance,1.22,0.020000000000000018,0.035929999351501464,False,682.9451322123741,0.011725300934222384
2026-02-18T02:59:33+00:00,SPY,2026-02-20,0.005479452054794521,C,692.0,0.92,0.94,0.94,0.15821154296875,6949.0,7986.0,SPY260220C00692000,Yahoo Finance via yfinance,0.9299999999999999,0.019999999999999907,0.035929999351501464,False,682.9451322123741,0.013171432784222076
2026-02-18T02:59:33+00:00,SPY,2026-02-20,0.005479452054794521,C,693.0,0.68,0.7,0.68,0.15284050292968754,6178.0,7166.0,SPY260220C00693000,Yahoo Finance via yfinance,0.69,0.019999999999999907,0.035929999351501464,False,682.9451322123741,0.014615476356455546
2026-02-18T02:59:33+00:00,SPY,2026-02-20,0.005479452054794521,C,694.0,0.49,0.51,0.5,0.14795773925781253,5072.0,6135.0,SPY260220C00694000,Yahoo Finance via yfinance,0.5,0.020000000000000018,0.035929999351501464,False,682.9451322123741,0.01605743767335684
2026-02-18T02:59:33+00:00,SPY,2026-02-20,0.005479452054794521,C,695.0,0.34,0.35,0.34,0.14234256103515625,21440.0,29982.0,SPY260220C00695000,Yahoo Finance via yfinance,0.345,0.009999999999999953,0.035929999351501464,False,682.9451322123741,0.01749732273134449
2026-02-18T02:59:33+00:00,SPY,2026-02-20,0.005479452054794521,C,696.0,0.23,0.24,0.24,0.1381922119140625,10033.0,11614.0,SPY260220C00696000,Yahoo Finance via yfinance,0.235,0.009999999999999981,0.035929999351501464,False,682.9451322123741,0.01893513750097203
2026-02-18T02:59:33+00:00,SPY,2026-02-20,0.005479452054794521,C,697.0,0.15,0.16,0.16,0.13428600097656251,15517.0,10373.0,SPY260220C00697000,Yahoo Finance via yfinance,0.155,0.010000000000000009,0.035929999351501464,False,682.9451322123741,0.020370887927076288
2026-02-18T02:59:33+00:00,SPY,2026-02-20,0.005479452054794521,P,642.0,0.1,0.11,0.13,0.317389638671875,394.0,3430.0,SPY260220P00642000,Yahoo Finance via yfinance,0.10500000000000001,0.009999999999999995,0.035929999351501464,False,682.9451322123741,-0.06182621914348647
2026-02-18T02:59:33+00:00,SPY,2026-02-20,0.005479452054794521,P,643.0,0.1,0.11,0.11,0.31055376953124997,529.0,5121.0,SPY260220P00643000,Yahoo Finance via yfinance,0.10500000000000001,0.009999999999999995,0.035929999351501464,False,682.9451322123741,-0.060269798595828226
2026-02-18T02:59:33+00:00,SPY,2026-02-20,0.005479452054794521,P,644.0,0.11,0.12,0.14,0.30762411132812495,345.0,11073.0,SPY260220P00644000,Yahoo Finance via yfinance,0.11499999999999999,0.009999999999999995,0.035929999351501464,False,682.9451322123741,-0.05871579672909397
2026-02-18T02:59:33+00:00,SPY,2026-02-20,0.005479452054794521,P,645.0,0.12,0.13,0.12,0.304694453125,10858.0,35648.0,SPY260220P00645000,Yahoo Finance via yfinance,0.125,0.010000000000000009,0.035929999351501464,False,682.9451322123741,-0.057164206037675074
2026-02-18T02:59:33+00:00,SPY,2026-02-20,0.005479452054794521,P,646.0,0.13,0.14,0.15,0.3007882421875,3157.0,26320.0,SPY260220P00646000,Yahoo Finance via yfinance,0.135,0.010000000000000009,0.035929999351501464,False,682.9451322123741,-0.05561501905084569
2026-02-18T02:59:33+00:00,SPY,2026-02-20,0.005479452054794521,P,647.0,0.14,0.15,0.15,0.29688203124999996,548.0,2613.0,SPY260220P00647000,Yahoo Finance via yfinance,0.14500000000000002,0.009999999999999981,0.035929999351501464,False,682.9451322123741,-0.05406822833254707
2026-02-18T02:59:33+00:00,SPY,2026-02-20,0.005479452054794521,P,648.0,0.15,0.17,0.18,0.2954172021484375,635.0,18483.0,SPY260220P00648000,Yahoo Finance via yfinance,0.16,0.020000000000000018,0.035929999351501464,False,682.9451322123741,-0.05252382648117292
2026-02-18T02:59:33+00:00,SPY,2026-02-20,0.005479452054794521,P,649.0,0.17,0.18,0.18,0.2910227148437499,828.0,18372.0,SPY260220P00649000,Yahoo Finance via yfinance,0.175,0.009999999999999981,0.035929999351501464,False,682.9451322123741,-0.05098180612935759
2026-02-18T02:59:33+00:00,SPY,2026-02-20,0.005479452054794521,P,650.0,0.19,0.2,0.2,0.2885813330078124,32453.0,72724.0,SPY260220P00650000,Yahoo Finance via yfinance,0.195,0.010000000000000009,0.035929999351501464,False,682.9451322123741,-0.04944215994376477
2026-02-18T02:59:33+00:00,SPY,2026-02-20,0.005479452054794521,P,651.0,0.2,0.21,0.2,0.28321029296874994,1174.0,11693.0,SPY260220P00651000,Yahoo Finance via yfinance,0.20500000000000002,0.009999999999999981,0.035929999351501464,False,682.9451322123741,-0.04790488062487829
2026-02-18T02:59:33+00:00,SPY,2026-02-20,0.005479452054794521,P,652.0,0.22,0.23,0.23,0.2802806347656249,1368.0,21210.0,SPY260220P00652000,Yahoo Finance via yfinance,0.225,0.010000000000000009,0.035929999351501464,False,682.9451322123741,-0.046369960906794676
2026-02-18T02:59:33+00:00,SPY,2026-02-20,0.005479452054794521,P,653.0,0.25,0.26,0.26,0.2788158056640625,14489.0,25712.0,SPY260220P00653000,Yahoo Finance via yfinance,0.255,0.010000000000000009,0.035929999351501464,False,682.9451322123741,-0.04483739355701655
2026-02-18T02:59:33+00:00,SPY,2026-02-20,0.005479452054794521,P,654.0,0.27,0.28,0.28,0.27466545654296876,1899.0,11233.0,SPY260220P00654000,Yahoo Finance via yfinance,0.275,0.010000000000000009,0.035929999351501464,False,682.9451322123741,-0.04330717137624888
2026-02-18T02:59:33+00:00,SPY,2026-02-20,0.005479452054794521,P,655.0,0.3,0.31,0.31,0.27197993652343744,10200.0,45528.0,SPY260220P00655000,Yahoo Finance via yfinance,0.305,0.010000000000000009,0.035929999351501464,False,682.9451322123741,-0.04177928719819564
2026-02-18T02:59:33+00:00,SPY,2026-02-20,0.005479452054794521,P,656.0,0.33,0.34,0.34,0.2688061401367187,6425.0,16992.0,SPY260220P00656000,Yahoo Finance via yfinance,0.335,0.010000000000000009,0.035929999351501464,False,682.9451322123741,-0.04025373388935849
2026-02-18T02:59:33+00:00,SPY,2026-02-20,0.005479452054794521,P,657.0,0.37,0.38,0.38,0.266608896484375,869.0,24752.0,SPY260220P00657000,Yahoo Finance via yfinance,0.375,0.010000000000000009,0.035929999351501464,False,682.9451322123741,-0.03873050434883711
2026-02-18T02:59:33+00:00,SPY,2026-02-20,0.005479452054794521,P,658.0,0.41,0.42,0.42,0.26392337646484376,14142.0,52734.0,SPY260220P00658000,Yahoo Finance via yfinance,0.415,0.010000000000000009,0.035929999351501464,False,682.9451322123741,-0.0372095915081304
